Position,Track Name,Artist,Streams,date,region,spotify_id
74,White Christmas,Bing Crosby,2419671,2017-12-01--2017-12-08,us,4so0Wek9Ig1p6CRCHuINwW
75,Redbone,Childish Gambino,2411030,2017-12-01--2017-12-08,us,3kxfsdsCpFgN412fpnW85Y
76,Shape of You,Ed Sheeran,2405684,2017-12-01--2017-12-08,us,7qiZfU4dY1lWllzX7mPBI3
77,Believer,Imagine Dragons,2327129,2017-12-01--2017-12-08,us,0CcQNd8CINkwQfe1RDtGV6
78,The Christmas Song (Merry Christmas To You),Nat King Cole,2273324,2017-12-01--2017-12-08,us,5humEOJehpAwMJEJmb0JJ2
79,Havana - Remix,Camila Cabello,2260778,2017-12-01--2017-12-08,us,3whrwq4DtvucphBPUogRuJ
80,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,2247430,2017-12-01--2017-12-08,us,5gx2E5aIXMRBellPZW1up5
81,Magnolia,Playboi Carti,2241878,2017-12-01--2017-12-08,us,1e1JKLEDKP7hEQzJfNAgPl
82,Mask Off,Future,2234253,2017-12-01--2017-12-08,us,0VgkVdmE4gld66l8iyGjgx
83,Love Galore (feat. Travis Scott),SZA,2231391,2017-12-01--2017-12-08,us,0q75NwOoFiARAVp4EXU4Bs
84,Relationship (feat. Future),Young Thug,2228331,2017-12-01--2017-12-08,us,25oOaleife6E2MIKmFkPvg
85,I Did Something Bad,Taylor Swift,2226600,2017-12-01--2017-12-08,us,4svZDCRz4cJoneBpjpx8DJ
86,White Iverson,Post Malone,2225315,2017-12-01--2017-12-08,us,6eT7xZZlB2mwyzJ2sUKG6w
87,Gorgeous,Taylor Swift,2224671,2017-12-01--2017-12-08,us,1ZY1PqizIl78geGM4xWlEA
88,Transportin',Kodak Black,2215790,2017-12-01--2017-12-08,us,1WIZiOuNO3woKfdlSK2gNn
89,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,2200101,2017-12-01--2017-12-08,us,7Ed6BkggCS2KaKY5YlINaF
90,Do They Know It's Christmas? - 1984 Version,Band Aid,2167823,2017-12-01--2017-12-08,us,1hvpDAxZPKjKztOc72sv06
91,Losin Control,Russ,2149370,2017-12-01--2017-12-08,us,4cxMGhkinTocPSVVKWIw0d
92,Sauce It Up,Lil Uzi Vert,2140151,2017-12-01--2017-12-08,us,1uL78kFWxhz3umTMWJu8n5
93,Blue Christmas,Elvis Presley,2138995,2017-12-01--2017-12-08,us,3QiAAp20rPC3dcAtKtMaqQ
94,Don’t Blame Me,Taylor Swift,2134500,2017-12-01--2017-12-08,us,1R0a2iXumgCiFb7HEZ7gUE
95,Delicate,Taylor Swift,2124816,2017-12-01--2017-12-08,us,6NFyWDv5CjfwuzoCkw47Xf
96,Carol of the Bells,Mykola Dmytrovych Leontovych,2104091,2017-12-01--2017-12-08,us,4tHqQMWSqmL6YjXwsqthDI
97,Mi Gente,J Balvin,2074284,2017-12-01--2017-12-08,us,2rb5MvYT7ZIxbKW5hfcHx8
98,Body Like A Back Road,Sam Hunt,2067917,2017-12-01--2017-12-08,us,7mldq42yDuxiUNn08nvzHO
99,Attention,Charlie Puth,2062958,2017-12-01--2017-12-08,us,4iLqG9SeJSnt0cSPICSjxv
100,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,2059785,2017-12-01--2017-12-08,us,6GNifiuBPrKFpwNBYnooFm
101,Tip Toe (feat. French Montana),Jason Derulo,2058451,2017-12-01--2017-12-08,us,2z4pcBLQXF2BXKFvd0BuB6
102,Call It What You Want,Taylor Swift,2020196,2017-12-01--2017-12-08,us,1GwMQaZz6Au3QLDbjbMdme
103,Everybody Dies In Their Nightmares,XXXTENTACION,1979974,2017-12-01--2017-12-08,us,3GVkPk8mqxz0itaAriG1L7
104,Winter Wonderland,Bing Crosby,1969503,2017-12-01--2017-12-08,us,5VEuraNSVxMTzDTtrmL3lQ
105,Despacito - Remix,Luis Fonsi,1969097,2017-12-01--2017-12-08,us,5CtI0qwDJkDQGwXD1H1cLb
106,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1956436,2017-12-01--2017-12-08,us,6IeK3Ap5m3HabwJxgI6eSE
107,Santa Tell Me,Ariana Grande,1955002,2017-12-01--2017-12-08,us,1ADjWm8QNhgNV8yCNNgQ1T
108,It's A Vibe,2 Chainz,1946680,2017-12-01--2017-12-08,us,6H0AwSQ20mo62jGlPGB8S6
109,iSpy (feat. Lil Yachty),KYLE,1933994,2017-12-01--2017-12-08,us,2EEeOnHehOozLq4aS0n6SL
110,Feliz Navidad,José Feliciano,1917355,2017-12-01--2017-12-08,us,7taXf5odg9xCAZERYfyOkS
111,Say You Won't Let Go,James Arthur,1910103,2017-12-01--2017-12-08,us,5uCax9HTNlzGybIStD3vDh
112,Mistletoe,Justin Bieber,1903294,2017-12-01--2017-12-08,us,32OWobmyAz8J2qA8iWekyS
113,It's Beginning to Look a Lot like Christmas,Michael Bublé,1888621,2017-12-01--2017-12-08,us,0lLdorYw7lVrJydTINhWdI
114,The Weekend,SZA,1872920,2017-12-01--2017-12-08,us,6gU9OKjOE7ghfEd55oRO57
115,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1869353,2017-12-01--2017-12-08,us,3DXncPQOG4VBw3QHh3S817
116,Bad and Boujee (feat. Lil Uzi Vert),Migos,1837987,2017-12-01--2017-12-08,us,4Km5HrUvYTaSUfiSGPJeQR
117,Man's Not Hot,Big Shaq,1827387,2017-12-01--2017-12-08,us,2nUJvBO87SkxCViQsLc9Zr
118,Stargazing,Kygo,1821055,2017-12-01--2017-12-08,us,0Zbbxnx4SGGHoIow4PpISP
119,Tunnel Vision,Kodak Black,1810524,2017-12-01--2017-12-08,us,4Q3N4Ct4zCuIHuZ65E3BD4
120,Bounce Back,Big Sean,1802558,2017-12-01--2017-12-08,us,0SGkqnVQo9KPytSri1H6cF
121,Good Old Days (feat. Kesha),Macklemore,1801165,2017-12-01--2017-12-08,us,2Za1AlJNvksouPPWbXpR2X
122,Strip That Down,Liam Payne,1790704,2017-12-01--2017-12-08,us,6EpRaXYhGOB3fj4V2uDkMJ
123,Passionfruit,Drake,1779863,2017-12-01--2017-12-08,us,7hDc8b7IXETo14hHIHdnhd
124,Save That Shit,Lil Peep,1768969,2017-12-01--2017-12-08,us,6sn8WaooLLVhQvU96wtEAm
125,That's What I Like,Bruno Mars,1763864,2017-12-01--2017-12-08,us,0KKkJNfGyhkQ5aFogxQAPU
126,I Like Me Better,Lauv,1761112,2017-12-01--2017-12-08,us,1wjzFQodRWrPcQ0AnYnvQ9
127,No Role Modelz,J. Cole,1756070,2017-12-01--2017-12-08,us,62vpWI1CHwFy7tMIcSStl8
128,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1755210,2017-12-01--2017-12-08,us,15EPc80XuFrb2LmOzGjuRg
129,Tell Me You Love Me,Demi Lovato,1752374,2017-12-01--2017-12-08,us,5Htb1uFQ1KrkFXlefS8oGj
130,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1751366,2017-12-01--2017-12-08,us,6SwRhMLwNqEi6alNPVG00n
131,What Ifs (feat. Lauren Alaina),Kane Brown,1747953,2017-12-01--2017-12-08,us,7zVCrzzEJU7u24sbJPXA5W
132,Praying,Kesha,1747730,2017-12-01--2017-12-08,us,0jdny0dhgjUwoIp5GkqEaA
133,Run Rudolph Run - Single Version,Chuck Berry,1741329,2017-12-01--2017-12-08,us,2pnPe4pJtq7689i5ydzvJJ
134,Rudolph The Red-Nosed Reindeer,Burl Ives,1722158,2017-12-01--2017-12-08,us,4hXAK3mjFVFOOiJQ3rKAXi
135,wokeuplikethis*,Playboi Carti,1701121,2017-12-01--2017-12-08,us,59J5nzL1KniFHnU120dQzt
136,Homemade Dynamite - REMIX,Lorde,1697918,2017-12-01--2017-12-08,us,2rE9TX3VQ0WNt7kziFhKep
137,Slow Hands,Niall Horan,1697652,2017-12-01--2017-12-08,us,38yBBH2jacvDxrznF7h08J
138,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1694208,2017-12-01--2017-12-08,us,0OlnLZY4cmQzT6ZGttvWBM
139,Walk On Water (feat. Beyoncé),Eminem,1692003,2017-12-01--2017-12-08,us,5b2QnYcT9rQIkhRWt4HztQ
140,Getaway Car,Taylor Swift,1685872,2017-12-01--2017-12-08,us,0VE4kBnHJUgtMf0dy6DRmW
141,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,1681185,2017-12-01--2017-12-08,us,4eqne0oIdt9GW2ubiliny0
142,beibs in the trap,Travis Scott,1676876,2017-12-01--2017-12-08,us,0ESJlaM8CE1jRWaNtwSNj8
143,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,1656062,2017-12-01--2017-12-08,us,1foCxQtxBweJtZmdxhEHVO
144,T-Shirt,Migos,1655051,2017-12-01--2017-12-08,us,7KOlJ92bu51cltsD9KU5I7
145,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,1652605,2017-12-01--2017-12-08,us,4gavOCQdZ2g86gkvi17FM7
146,Look At Me!,XXXTENTACION,1636816,2017-12-01--2017-12-08,us,6eYxmK9fdL4hwLnXG2zY3s
147,Hallelujah,Pentatonix,1630658,2017-12-01--2017-12-08,us,550rQQCGkrTzvp4SfpOPzx
148,Pray,Sam Smith,1628431,2017-12-01--2017-12-08,us,7DsX5K72fewVGb47qj7Tbg
149,Downtown,Anitta,1625418,2017-12-01--2017-12-08,us,3Ga6eKrUFf12ouh9Yw3v2D
150,Get It Right (feat. MØ),Diplo,1618084,2017-12-01--2017-12-08,us,68m6iwhKElLTBaGRG1LLwE
151,Glorious (feat. Skylar Grey),Macklemore,1616088,2017-12-01--2017-12-08,us,0CokSRCu5hZgPxcZBaEzVE
152,do re mi,blackbear,1597847,2017-12-01--2017-12-08,us,3Q3myFA7q4Op95DOpHplaY
153,This Is Why We Can't Have Nice Things,Taylor Swift,1595842,2017-12-01--2017-12-08,us,07NxDD1iKCHbAldceD7QLP
154,Lonely Together (feat. Rita Ora),Avicii,1588456,2017-12-01--2017-12-08,us,2OALaHcDdKkjYEpAr0Qzab
155,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,1586565,2017-12-01--2017-12-08,us,1OAh8uOEOvTDqkKFsKksCi
156,No Option,Post Malone,1586157,2017-12-01--2017-12-08,us,6M0IsaUX4GNyto4niSegfI
157,First Day Out,Tee Grizzley,1563535,2017-12-01--2017-12-08,us,3muBQDekYAg7jm6hDu6R0Z
158,New Year’s Day,Taylor Swift,1554797,2017-12-01--2017-12-08,us,7F5oktn5YOsR9eR5YsFtqb
159,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,1552391,2017-12-01--2017-12-08,us,1m8WpLYXEiNVZchsWEcCSy
160,PRBLMS,6LACK,1549978,2017-12-01--2017-12-08,us,4AtZRwSR8BOTTQg5ihSggt
161,Starboy,The Weeknd,1537243,2017-12-01--2017-12-08,us,5aAx2yezTd8zXrkmtKl66Z
162,Anywhere,Rita Ora,1536855,2017-12-01--2017-12-08,us,7EI6Iki24tBHAMxtb4xQN2
163,Dress,Taylor Swift,1535187,2017-12-01--2017-12-08,us,6oVxXO5oQ4pTpO8RSnkzvv
164,Little Saint Nick - 1991 Remix,The Beach Boys,1531231,2017-12-01--2017-12-08,us,5xlS0QkVrSH7ssEbBgBzbM
165,Happy Xmas (War Is Over) - Remastered,John Lennon,1530267,2017-12-01--2017-12-08,us,3zJw3rugfpVrmBeDDnUYzy
166,King Of My Heart,Taylor Swift,1515508,2017-12-01--2017-12-08,us,7HuBDWi18s4aJM8UFnNheH
167,Silver Bells,Dean Martin,1515124,2017-12-01--2017-12-08,us,4QX5pZQpQTgVlkqfUTDim0
168,Pineapple Skies,Miguel,1509222,2017-12-01--2017-12-08,us,19EnyPZhNPbRoCxAuv5pKD
169,Icon,Jaden,1498002,2017-12-01--2017-12-08,us,22nyEAEM29tcBRhukR089b
170,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,1494153,2017-12-01--2017-12-08,us,5uu28fUesZMl89lf9CLrgN
171,Caroline,Aminé,1492828,2017-12-01--2017-12-08,us,5hTpBe8h35rJ67eAWHQsJx
172,There's Nothing Holdin' Me Back,Shawn Mendes,1491870,2017-12-01--2017-12-08,us,79cuOz3SPQTuFrp8WgftAu
173,Die For You,The Weeknd,1485202,2017-12-01--2017-12-08,us,2LBqCSwhJGcFQeTHMVGwy3
174,Myself,NAV,1485142,2017-12-01--2017-12-08,us,05nbZ1xxVNwUTcGwLbp7CN
175,Boss,Lil Pump,1479681,2017-12-01--2017-12-08,us,1rsAFUCa6BVMgRQ3FCQQsi
176,So It Goes...,Taylor Swift,1473009,2017-12-01--2017-12-08,us,5PxFv9yJEg9dxvbZggykro
177,Unforgettable,Thomas Rhett,1472147,2017-12-01--2017-12-08,us,30MM5jWpUmOxtTNd9Ey5LZ
178,4 AM,2 Chainz,1471816,2017-12-01--2017-12-08,us,1nX9KhK3Fff27SnrIor2Yb
179,Something Just Like This,The Chainsmokers,1470793,2017-12-01--2017-12-08,us,6RUKPb4LETWmmr3iAEQktW
180,Lemon,N.E.R.D,1470041,2017-12-01--2017-12-08,us,6tUgfsOa8PLkoede5nOR7D
181,Broccoli (feat. Lil Yachty),DRAM,1465789,2017-12-01--2017-12-08,us,7yyRTcZmCiyzzJlNzGC9Ol
182,Dancing With Our Hands Tied,Taylor Swift,1465386,2017-12-01--2017-12-08,us,7I7JbDv63ZJJsSi24DyJrz
183,"Mary, Did You Know?",Pentatonix,1463008,2017-12-01--2017-12-08,us,4z8sz6E4YyFuEkv5o7IJni
184,Closer,The Chainsmokers,1460929,2017-12-01--2017-12-08,us,7BKLCZ1jbUBVqRi2FVlTVw
185,New,Daya,1456848,2017-12-01--2017-12-08,us,7y4JznkAv2W3IKw9T1o2VK
186,Fake Love,Drake,1455640,2017-12-01--2017-12-08,us,343YBumqHu19cGoGARUTsd
187,Swang,Rae Sremmurd,1445845,2017-12-01--2017-12-08,us,6mapJIPnQ23RTAevUoE0DL
188,Rap Saved Me,21 Savage,1444668,2017-12-01--2017-12-08,us,0tdCy39PgWN8LFWu34ORn3
189,do re mi (feat. Gucci Mane),blackbear,1440641,2017-12-01--2017-12-08,us,53mrVsi49rLHIaKBiSvElG
190,Exchange,Bryson Tiller,1440337,2017-12-01--2017-12-08,us,43PuMrRfbyyuz4QpZ3oAwN
191,Don't,Bryson Tiller,1438766,2017-12-01--2017-12-08,us,3pXF1nA74528Edde4of9CC
192,X (feat. Future),21 Savage,1427635,2017-12-01--2017-12-08,us,6fwdbPMwP1zVStm8FybmkO
193,Ex Calling,6LACK,1414610,2017-12-01--2017-12-08,us,1MQ8ydvrTnn2QJgXFATJvD
194,Sensualidad,Bad Bunny,1406002,2017-12-01--2017-12-08,us,5hcisvFMidkMJlElTO9Qmw
195,Se Preparó,Ozuna,1402677,2017-12-01--2017-12-08,us,1m69ELEgE6k5ZWsap40ozt
196,Patek Water,Future,1401986,2017-12-01--2017-12-08,us,7r6LNJT2LqpLpEyZQJPygt
197,Perplexing Pegasus,Rae Sremmurd,1400954,2017-12-01--2017-12-08,us,2nYwV62UABTH0NanrwVIdQ
198,Money Longer,Lil Uzi Vert,1399741,2017-12-01--2017-12-08,us,0B8QzDH7YWih85V5SEMnyJ
199,What They Want,Russ,1396534,2017-12-01--2017-12-08,us,3pndPhlQWjuSoXhcIIdBjv
200,Pull Up N Wreck (With Metro Boomin),Big Sean,1394178,2017-12-01--2017-12-08,us,0Gux2yTMWYOlcBUNjGJu5p
1,rockstar,Post Malone,11780830,2017-12-08--2017-12-15,us,7wGoVu4Dady5GV0Sv4UIsx
2,Gucci Gang,Lil Pump,7675062,2017-12-08--2017-12-15,us,43ZyHQITOjhciSUUNPVRHc
3,I Fall Apart,Post Malone,6929918,2017-12-08--2017-12-15,us,75ZvA4QfFiZvzhj2xkaWAh
4,Ric Flair Drip (& Metro Boomin),Offset,6517305,2017-12-08--2017-12-15,us,7sO5G9EABYOXQKNPNiE9NR
5,All I Want for Christmas Is You,Mariah Carey,6487178,2017-12-08--2017-12-15,us,0bYg9bo50gSsH3LtXe2SQn
6,Candy Paint,Post Malone,6324550,2017-12-08--2017-12-15,us,42CeaId2XNlxugDvyqHfDf
7,No Limit,G-Eazy,6048045,2017-12-08--2017-12-15,us,2Xqd0wUttjueBfdcltADOv
8,Him & I,G-Eazy,5768550,2017-12-08--2017-12-15,us,3YU6vJbjYUG0tiJyXf9x5V
9,Havana,Camila Cabello,5734332,2017-12-08--2017-12-15,us,0ofbQMrRDsUaVKq2mGLEAb
10,Too Good At Goodbyes,Sam Smith,5422626,2017-12-08--2017-12-15,us,1mXVgsBdtIVeCLJnSnmtdV
11,Let You Down,NF,5325337,2017-12-08--2017-12-15,us,6mrKP2jyIQmM0rw6fQryjr
12,XO Tour Llif3,Lil Uzi Vert,5275038,2017-12-08--2017-12-15,us,7GX5flRQZVHRAGd6B4TmDO
13,Bank Account,21 Savage,5262314,2017-12-08--2017-12-15,us,2fQrGHiQOvpL9UgPvtYy6G
14,Plain Jane,A$AP Ferg,5047011,2017-12-08--2017-12-15,us,4dVpf9jZjcORqGTLUaeYj9
15,Wolves,Selena Gomez,4896792,2017-12-08--2017-12-15,us,7EmGUiUaOSGDnUUQUDrOXC
16,MotorSport,Migos,4874323,2017-12-08--2017-12-15,us,1YZfcVLbbJwfizR5cDOp3q
17,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,4834275,2017-12-08--2017-12-15,us,1bhUWB0zJMIKr9yVPrkEuI
18,PICK IT UP (feat. A$AP Rocky),Famous Dex,4800762,2017-12-08--2017-12-15,us,3ncgNpxLoBQ65ABk4djDyd
19,1-800-273-8255,Logic,4784328,2017-12-08--2017-12-15,us,5tz69p7tJuGPeMGwNTxYuV
20,Congratulations,Post Malone,4617229,2017-12-08--2017-12-15,us,3a1lNhkSLSkpJE4MSHpDu9
21,Perfect,Ed Sheeran,4523970,2017-12-08--2017-12-15,us,0tgVpDi06FyKpA1z0VMD4v
22,Go Legend (& Metro Boomin),Big Sean,4522767,2017-12-08--2017-12-15,us,3wAI7MIQtTgwcRmwchPZBc
23,HUMBLE.,Kendrick Lamar,4491737,2017-12-08--2017-12-15,us,7KXjTSCq5nL1LoYtL7XAwS
24,Young Dumb & Broke,Khalid,4397009,2017-12-08--2017-12-15,us,5Z3GHaZ6ec9bsiI5BenrbY
25,New Rules,Dua Lipa,4217557,2017-12-08--2017-12-15,us,2ekn2ttSfGqwhhate0LSR0
26,Betrayed,Lil Xan,4186769,2017-12-08--2017-12-15,us,6NWl2m8asvH83xjuXVNsuG
27,What Lovers Do (feat. SZA),Maroon 5,4073452,2017-12-08--2017-12-15,us,3hBBKuWJfxlIlnd9QFoC8k
28,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4063291,2017-12-08--2017-12-15,us,7iDa6hUg2VgEL1o1HjmfBn
29,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,4015986,2017-12-08--2017-12-15,us,3T7dNA7O8c3Axj5WyDNcH3
30,Silence,Marshmello,4010867,2017-12-08--2017-12-15,us,7vGuf3Y35N4wmASOKLUVVU
31,I Get the Bag (feat. Migos),Gucci Mane,3999910,2017-12-08--2017-12-15,us,1XRgIKC5TPwo7nWGyKqgG0
32,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3884954,2017-12-08--2017-12-15,us,5AEtlRudpgdT5FtNiuly6Y
33,Bodak Yellow,Cardi B,3865390,2017-12-08--2017-12-15,us,2771LMNxwf62FTAdpJMQfM
34,Bad At Love,Halsey,3805510,2017-12-08--2017-12-15,us,7y9iMe8SOB6z3NoHE2OfXl
35,Codeine Dreaming (feat. Lil Wayne),Kodak Black,3792985,2017-12-08--2017-12-15,us,4DTpngLjoHj5gFxEZFeD3J
36,Sky Walker (feat. Travis Scott),Miguel,3785495,2017-12-08--2017-12-15,us,5WoaF1B5XIEnWfmb5NZikf
37,LOVE. FEAT. ZACARI.,Kendrick Lamar,3739210,2017-12-08--2017-12-15,us,6PGoSes0D9eUDeeAafB2As
38,BUTTERFLY EFFECT,Travis Scott,3653204,2017-12-08--2017-12-15,us,1yxgsra98r3qAtxqiGZPiX
39,Roll In Peace (feat. XXXTENTACION),Kodak Black,3633207,2017-12-08--2017-12-15,us,40oKW22ZNNkEdZLJTScaQI
40,Ghostface Killers,21 Savage,3609134,2017-12-08--2017-12-15,us,5u6vkDnOyaf8LsteDAj2ub
41,goosebumps,Travis Scott,3531858,2017-12-08--2017-12-15,us,6gBFPUFcJLzWGx4lenP6h2
42,Jocelyn Flores,XXXTENTACION,3484304,2017-12-08--2017-12-15,us,7m9OqQk4RVRkw9JJdeAw96
43,Last Christmas,Wham!,3465258,2017-12-08--2017-12-15,us,2FRnf9qhLbvw8fu4IBXx78
44,Location,Khalid,3449269,2017-12-08--2017-12-15,us,152lZdxL1OR0ZMW6KquMif
45,Unforgettable,French Montana,3422863,2017-12-08--2017-12-15,us,3B54sVLJ402zGa6Xm4YGNe
46,Wanted You (feat. Lil Uzi Vert),NAV,3383301,2017-12-08--2017-12-15,us,790MhTXPFrYkrqCKvpg4t1
47,It's the Most Wonderful Time of the Year,Andy Williams,3337534,2017-12-08--2017-12-15,us,5hslUAKq9I9CG2bAulFkHN
48,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,3337336,2017-12-08--2017-12-15,us,2eAZfqOm4EnOF9VvN50Tyc
49,Thunder,Imagine Dragons,3270348,2017-12-08--2017-12-15,us,0tKcYR2II1VCQWT79i5NrW
50,Fuck Love (feat. Trippie Redd),XXXTENTACION,3219911,2017-12-08--2017-12-15,us,7AQim7LbvFVZJE3O8TYgf2
51,Jingle Bell Rock,Anita Kerr Singers,3209742,2017-12-08--2017-12-15,us,4IdXngKo4g5exqZ0fQTecu
52,Sorry Not Sorry,Demi Lovato,3148248,2017-12-08--2017-12-15,us,3m660poUr1chesgkkjQM7P
53,A Holly Jolly Christmas - Single Version,Burl Ives,3075880,2017-12-08--2017-12-15,us,65Q2mv3UlVi9eO70OpsmSe
54,Pull Up N Wreck (& Metro Boomin),Big Sean,2998285,2017-12-08--2017-12-15,us,7DuvVy7JfFgXwWlVzyyPys
55,Never Be the Same,Camila Cabello,2972859,2017-12-08--2017-12-15,us,6VpQdig9pdpTSIFItgkJV5
56,Slippery (feat. Gucci Mane),Migos,2886018,2017-12-08--2017-12-15,us,6p8NuHm8uCGnn2Dtbtf7zE
57,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2833634,2017-12-08--2017-12-15,us,7inXu0Eaeg02VsM8kHNvzM
58,Rubbin Off The Paint,YBN Nahmir,2797281,2017-12-08--2017-12-15,us,0taOCiup4HNG9LmbduVlJj
59,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2791586,2017-12-08--2017-12-15,us,1f5cbQtDrykjarZVrShaDI
60,White Christmas,Bing Crosby,2692810,2017-12-08--2017-12-15,us,4so0Wek9Ig1p6CRCHuINwW
61,GUMMO,6ix9ine,2664921,2017-12-08--2017-12-15,us,2vjmyyAnDUzilFYxOlTdO1
62,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,2650390,2017-12-08--2017-12-15,us,299lFlaAsNQdgbIZNPmIA0
63,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,2648753,2017-12-08--2017-12-15,us,3YeJXuRSNS5FYwOsDu44kD
64,DNA.,Kendrick Lamar,2644040,2017-12-08--2017-12-15,us,6HZILIRieu8S0iqY8kIKhj
65,So Good (& Metro Boomin),Big Sean,2630233,2017-12-08--2017-12-15,us,0fWBFDRTIuk8ZgNdZqhCer
66,How Long,Charlie Puth,2610137,2017-12-08--2017-12-15,us,32DGGj6KlNuBr6WaqRxpxi
67,Go Flex,Post Malone,2563400,2017-12-08--2017-12-15,us,5yuShbu70mtHXY0yLzCQLQ
68,Shape of You,Ed Sheeran,2561299,2017-12-08--2017-12-15,us,7qiZfU4dY1lWllzX7mPBI3
69,Redbone,Childish Gambino,2488218,2017-12-08--2017-12-15,us,3kxfsdsCpFgN412fpnW85Y
70,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,2478372,2017-12-08--2017-12-15,us,0OI7AFifLSoGzpb8bdBLLV
71,Dusk Till Dawn - Radio Edit,ZAYN,2447575,2017-12-08--2017-12-15,us,1j4kHkkpqZRBwE0A4CN4Yv
72,The Christmas Song (Merry Christmas To You),Nat King Cole,2433028,2017-12-08--2017-12-15,us,5humEOJehpAwMJEJmb0JJ2
73,Feel It Still,Portugal. The Man,2391926,2017-12-08--2017-12-15,us,6QgjcU0zLnzq5OrUoSZ3OK
74,I Miss You (feat. Julia Michaels),Clean Bandit,2391294,2017-12-08--2017-12-15,us,2xmrfQpmS2iJExTlklLoAL
75,Believer,Imagine Dragons,2359157,2017-12-08--2017-12-15,us,0CcQNd8CINkwQfe1RDtGV6
76,Rake It Up,Yo Gotti,2347216,2017-12-08--2017-12-15,us,4knL4iPxPOZjQzTUlELGSY
77,Do They Know It's Christmas? - 1984 Version,Band Aid,2343656,2017-12-08--2017-12-15,us,1hvpDAxZPKjKztOc72sv06
78,Look What You Made Me Do,Taylor Swift,2333534,2017-12-08--2017-12-15,us,1P17dC1amhFzptugyAO7Il
79,Blue Christmas,Elvis Presley,2332744,2017-12-08--2017-12-15,us,3QiAAp20rPC3dcAtKtMaqQ
80,Real Friends,Camila Cabello,2316699,2017-12-08--2017-12-15,us,4V6MRo0CEAC9MwAm7dkPuL
81,Love Galore (feat. Travis Scott),SZA,2294237,2017-12-08--2017-12-15,us,0q75NwOoFiARAVp4EXU4Bs
82,Winter Wonderland,Bing Crosby,2256373,2017-12-08--2017-12-15,us,5VEuraNSVxMTzDTtrmL3lQ
83,End Game,Taylor Swift,2246571,2017-12-08--2017-12-15,us,2x0WlnmfG39ZuDmstl9xfX
84,...Ready For It?,Taylor Swift,2229105,2017-12-08--2017-12-15,us,2yLa0QULdQr0qAIvVwN6B5
85,Mask Off,Future,2228414,2017-12-08--2017-12-15,us,0VgkVdmE4gld66l8iyGjgx
86,Carol of the Bells,Mykola Dmytrovych Leontovych,2213873,2017-12-08--2017-12-15,us,4tHqQMWSqmL6YjXwsqthDI
87,Magnolia,Playboi Carti,2183809,2017-12-08--2017-12-15,us,1e1JKLEDKP7hEQzJfNAgPl
88,Losin Control,Russ,2172165,2017-12-08--2017-12-15,us,4cxMGhkinTocPSVVKWIw0d
89,Body Like A Back Road,Sam Hunt,2168128,2017-12-08--2017-12-15,us,7mldq42yDuxiUNn08nvzHO
90,KOODA,6ix9ine,2161575,2017-12-08--2017-12-15,us,5NT0aZqWImC9fTzkW4z48o
91,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,2154071,2017-12-08--2017-12-15,us,6IeK3Ap5m3HabwJxgI6eSE
92,Feliz Navidad,José Feliciano,2148960,2017-12-08--2017-12-15,us,7taXf5odg9xCAZERYfyOkS
93,White Iverson,Post Malone,2141071,2017-12-08--2017-12-15,us,6eT7xZZlB2mwyzJ2sUKG6w
94,Relationship (feat. Future),Young Thug,2133449,2017-12-08--2017-12-15,us,25oOaleife6E2MIKmFkPvg
95,Despacito - Remix,Luis Fonsi,2122466,2017-12-08--2017-12-15,us,5CtI0qwDJkDQGwXD1H1cLb
96,It's Beginning to Look a Lot like Christmas,Michael Bublé,2112845,2017-12-08--2017-12-15,us,0lLdorYw7lVrJydTINhWdI
